search_song,search_artist,matched_song,matched_artist,collection,apple_genre,preview_url,match_status,title_score,artist_score,artist_overlap,version_penalty,failure_reason
"""Bzrp Music Sessions, Vol. 53""",Bizarrap & Shakira,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,Las Mujeres Ya No Lloran,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0a/e1/0e/0ae10eda-19d6-9acb-2dd4-3a8f87c076c9/mzaf_11017736900654766444.plus.aac.p.m4a,LOW_CONFIDENCE,0.8666666666666667,0.6666666666666666,1.0,0.0,SUCCESS
"""Bzrp Music Sessions, Vol. 55""",Bizarrap & Peso Pluma,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,Las Mujeres Ya No Lloran,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0a/e1/0e/0ae10eda-19d6-9acb-2dd4-3a8f87c076c9/mzaf_11017736900654766444.plus.aac.p.m4a,LOW_CONFIDENCE,0.8333333333333334,0.6666666666666666,0.5,0.0,SUCCESS
"""Dum, Dumb, And Dumber""","""Lil Baby, Young Thug & Future""","Dum, Dumb, And Dumber",Yung Bala On Da Beat,Midnight On Malcolm X 2 - EP,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/04/98/42/0498426a-0302-8426-0daa-1f9c7a9dd8c9/mzaf_7945556857767403779.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
"""Me, Myself & I""",G-Eazy x Bebe Rexha,Me Myself and I,De La Soul,3 Feet High and Rising,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/59/f9/b1/59f9b16e-e931-2b25-267f-a8dfd7581fc9/mzaf_12900603430412658280.plus.aac.p.m4a,LOW_CONFIDENCE,0.8461538461538461,0.2068965517241379,0.0,0.0,SUCCESS
"""Set Me Free, Pt. 2""",Jimin,Set Me Free Pt.2,OMJamie,Face - Single,K-Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/13/86/cf/1386cf67-e7cb-7036-230b-d5534e4bae30/mzaf_17160490699507534400.plus.aac.p.m4a,REVIEW,1.0,0.5,0.0,0.0,SUCCESS
"""You, Me, & Whiskey""",Justin Moore & Priscilla Block,"You, Me, And Whiskey",Justin Moore & Priscilla Block,"You, Me, And Whiskey - Single",Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d7/58/2c/d7582caf-1822-3f6b-133a-42152cf23900/mzaf_3375588626556631200.plus.aac.p.m4a,LOW_CONFIDENCE,0.875,0.6,1.0,0.0,SUCCESS
(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,,,,,,,,,,,NO_RESULTS
100.mil',J. Cole & BAS,1 0 0 . m i l ‘,J. Cole & Bas,The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4c/43/ad/4c43ad5d-70b1-2bf3-c776-e3c010dd4465/mzaf_10318524618329105125.plus.aac.p.m4a,LOW_CONFIDENCE,0.7777777777777778,0.75,1.0,0.0,SUCCESS
223's,YNW Melly & 9lokknine,223s,Precious Brown,223s - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/5f/07/c4/5f07c48f-b523-85df-7c1d-73db27b5b9ee/mzaf_10121435865174217460.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.0869565217391304,0.0,0.0,SUCCESS
30 For 30,SZA With Kendrick Lamar,30 For 30,9th Island Studio,"9th Island Studio, Vol. 1",Reggae,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d5/3d/6e/d53d6ebc-4074-d477-4c83-7c6fb2b13691/mzaf_4248625426235657885.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3,0.0,0.0,SUCCESS
3am,Eminem,3 A.M.,Eminem,Relapse,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f0/cb/9d/f0cb9d33-fe29-6a20-e0c8-32bb170f2503/mzaf_4579242495493023115.plus.aac.p.m4a,LOW_CONFIDENCE,0.75,1.0,1.0,0.0,SUCCESS
4 Raws,EsDeeKid,4 Raws (Slower),Nokaru,4 Raws (Slower) - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/77/d8/24/77d824e7-6596-fabd-15dd-851483a4bdba/mzaf_5889599999940825913.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.1428571428571428,0.0,0.0,SUCCESS
7 Minute Drill,J. Cole,MIDDLE CHILD,J. Cole,MIDDLE CHILD - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ce/5e/1d/ce5e1daa-8337-3071-1d5d-c58f26ad006e/mzaf_13777424473798520781.plus.aac.p.m4a,LOW_CONFIDENCE,0.4615384615384615,1.0,1.0,0.0,SUCCESS
95.south,J. Cole,9 5 . s o u t h,J. Cole,The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f4/ad/32/f4ad321e-da88-c5f4-ebb7-23e4ffae8dc7/mzaf_3554929854797840359.plus.aac.p.m4a,LOW_CONFIDENCE,0.7619047619047619,1.0,1.0,0.0,SUCCESS
@ MEH,Playboi Carti,Meh (Banakula),LLusion & Hal Walker,Banakula @ Meh - Single,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/de/35/b3/de35b316-6aed-6aae-d188-ad8d83e0e756/mzaf_8503285372067521475.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3225806451612903,0.0,0.0,SUCCESS
A-O-K,Tai Verdes,AOK,Tai Verdes,TV,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e3/69/59/e36959a6-7b06-643a-c452-501900fc6542/mzaf_8317456052580626955.plus.aac.p.m4a,LOW_CONFIDENCE,0.75,1.0,1.0,0.0,SUCCESS
AMG,"""Gabito Ballesteros, Peso Pluma & Natanael Cano""",La Niña,Gabito Ballesteros & Kenia Os,THE GB,Música Mexicana,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b4/fb/51/b4fb5125-f297-30bd-2fc1-44912c1da184/mzaf_6697765640426925786.plus.aac.p.m4a,LOW_CONFIDENCE,0.2,0.8,0.5,0.0,SUCCESS
Across The Universe,Various Artists,Universe,Various Artists,Kou Chou Ching Presents: Unsung Heroes,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/00/f6/b1/00f6b19e-3c45-450f-82bf-1ee0e9ab7c70/mzaf_3689729806346130369.plus.aac.p.m4a,LOW_CONFIDENCE,0.5925925925925926,1.0,1.0,0.0,SUCCESS
Act II: Date @ 8,4batz Featuring Drake,Act ii: Date @ 8 (UNIIQU3 Remix) [Mixed],4batz,Fool's Gold Radio: Nativesun (DJ Mix),House,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/48/2a/37/482a37a9-a0a4-3064-d0ff-9127e8dc282b/mzaf_7637997161866434651.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Ain't No Sunshine,Kris Allen,Ain't No Sunshine,Shawn James,The Madrid Sessions - Single,Traditional Folk,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/46/c1/71/46c17150-3a22-abe4-f56b-498f2de808b1/mzaf_11111385002715136434.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3809523809523809,0.0,0.0,SUCCESS
Ain't Shit,Doja Cat,Get Into It (Yuh),Doja Cat,Planet Her,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d5/1d/33/d51d33ee-0dd4-cde0-0fbf-4b88a6e6de3f/mzaf_2430306016683942469.plus.aac.p.m4a,LOW_CONFIDENCE,0.6,1.0,1.0,0.0,SUCCESS
Alive,Krewella,Alive,Krewella,Play Hard - EP,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/97/78/2e/97782e94-60ae-9863-01a6-fcc30f613fd4/mzaf_3977144402621256661.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
All Summer Long,Hit Masters,All Summer Long,Kid Rock,Rock N Roll Jesus,Hard Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fb/32/c0/fb32c07b-640f-b7c7-a2e7-2c72e145fc24/mzaf_1854940746220941159.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3157894736842105,0.0,0.0,SUCCESS
All The Love,Ye & Andre Troutman,ALL THE LOVE,Katy Perry,143,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/40/f8/e5/40f8e5a6-c7e7-f8d5-b433-730c473cb1e8/mzaf_10877550922135439011.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3333333333333333,0.0,0.0,SUCCESS
All Time Low,Jon Bellion,All Time Low,Jordan Jay & HUTS,All Time Low - Single,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e4/f3/85/e4f38563-ade3-0777-9ce8-c340c69e7e5a/mzaf_10605637186404424309.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3076923076923077,0.0,0.0,SUCCESS
Alone,Rod Wave,Alone,I Prevail,Lifelines,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/da/83/c2/da83c282-3e64-d194-ae17-b5abb306d186/mzaf_3728976244041803505.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2352941176470588,0.0,0.0,SUCCESS
American Boy,Estelle Featuring Kanye West,American Boy,Little Mix,LM5 (Deluxe),Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4b/6a/c9/4b6ac9ff-f84d-c672-ad92-752ab1fec2ef/mzaf_3455335585201630154.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3529411764705882,0.0,0.0,SUCCESS
Appetite,Zach Bryan,Better Days (feat. John Mayer),Zach Bryan,Country Hits - Favorite Songs,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e7/3a/6d/e73a6d83-3e3e-bd01-6456-1f1aaf256adf/mzaf_9009864178000064564.plus.aac.p.m4a,LOW_CONFIDENCE,0.4210526315789473,1.0,1.0,0.0,SUCCESS
Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,Nikka Costa,Nikka & Strings: Underneath and in Between,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/25/16/ec/2516ec33-5b3f-1d14-9442-04c64618ce30/mzaf_12737065599702385936.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.1764705882352941,0.0,0.0,SUCCESS
Ass Back Home,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,Secrets,"Punk Goes Pop, Vol. 5",Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/2f/78/2d2f781f-d8c9-fc54-ddef-234717e759d6/mzaf_9003054162598053580.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.1739130434782608,0.0,0.0,SUCCESS
B.Y.O.B.,System of a Down,B. Y. O. B.,8-Bit Arcade,The Ultimate System of a Down,Electronica,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1b/f7/d7/1bf7d74d-f3bc-1a10-fa36-40ce371aedec/mzaf_12920305247033811156.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
BBL Love Interlude,Drake,BBL Love (Interlude),Drake,For All The Dogs,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ef/cb/a3/efcba38f-6317-1fda-235a-468471ca078f/mzaf_6827847207180401550.plus.aac.p.m4a,LOW_CONFIDENCE,0.6153846153846154,1.0,1.0,0.0,SUCCESS
BEBE,6ix9ine Featuring Anuel AA,GOOBA,6ix9ine,TattleTales,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/d0/ff/c4/d0ffc4db-87b0-58c8-f5e8-fc82c707dda1/mzaf_13052109451153950414.plus.aac.p.m4a,LOW_CONFIDENCE,0.2222222222222222,1.0,1.0,0.0,SUCCESS
Baby,Lil Baby & DaBaby,Baby,Brandy,Brandy,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/15/81/19/15811979-eab6-99af-cc98-78d31374e148/mzaf_225475632607303422.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.4285714285714285,0.0,0.0,SUCCESS
Baby Don't Go,Fabolous Featuring Jermaine Dupri,Baby Don't Go (feat. T-Pain),Fabolous,From Nothin' to Somethin' (Bonus Track Version),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a3/92/9b/a3929b22-7e36-3a4d-05e8-b53fdfe41970/mzaf_16654838480039385512.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Baby Nueva,Bad Bunny,NUEVAYoL,Bad Bunny,DeBÍ TiRAR MáS FOToS,Latin,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2e/97/55/2e97555a-1ed3-9e07-de57-07e1213186c9/mzaf_7594924455925081680.plus.aac.p.m4a,LOW_CONFIDENCE,0.5555555555555556,1.0,1.0,0.0,SUCCESS
Baby Pluto,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Luv Is Rage 2,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fb/bf/d7/fbbfd75a-dfd6-c5a9-e941-e8703db7b4e6/mzaf_12358116739430508489.plus.aac.p.m4a,LOW_CONFIDENCE,0.3703703703703703,1.0,1.0,0.0,SUCCESS
Back To Me,¥$: Ye & Ty Dolla $ign,Back To Me,Daya,"Sit Still, Look Pretty",Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3f/40/1c/3f401cb8-ca9f-5a59-f0c1-5d935213b4b7/mzaf_12112622693801324932.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3333333333333333,0.0,0.0,SUCCESS
Backd00r,Playboi Carti Featuring Kendrick Lamar & Jhene Aiko,,,,,,,,,,,NO_RESULTS
Backin' It Up,Pardison Fontaine Featuring Cardi B,Backin' It Up,Rebel Pride,All Points In Between,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/af/08/1c/af081cf8-8fbe-ca8f-b38d-4757075d7f61/mzaf_15926632216748148462.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
Bad News,Zach Bryan,Bad News,Tyler Nance,Bad News - Single,Singer/Songwriter,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/09/15/16/09151694-6f7d-42f9-a7a0-81b8842485f8/mzaf_13207624904254032544.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,Badd (feat. Mike Jones) [Remix],Ying Yang Twins,Legendary Status: Ying Yang Twins Greatest Hits,Dirty South,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/c5/f1/d2/c5f1d2b4-ad23-015a-b9b5-3b54ccc2a12c/mzaf_4346957426491188868.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Baile Inolvidable,Bad Bunny,Baile Inolvidable (feat. Salsa Prime),Andres Grados,Baile Inolvidable (feat. Salsa Prime) - Single,Música tropical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/9c/45/f0/9c45f0c6-33d7-1e2c-a489-c4029e6f4d44/mzaf_15360956848568759365.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.1818181818181818,0.0,0.0,SUCCESS
Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,Bandz A Make Her Dance (feat. Lil Wayne & 2 Chainz) [Clean Version],Juicy J,Stay Trippy,Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f0/12/83/f01283e1-3bc2-2e0f-106d-b67b7e7375ab/mzaf_13160607974740498726.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Bean (Kobe),Lil Uzi Vert Featuring Chief Keef,Dark Queen,Lil Uzi Vert,Luv Is Rage 2,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2d/bc/7b/2dbc7bc7-52e1-d8a3-6c7b-892e9c6afa57/mzaf_2241569413983639864.plus.aac.p.m4a,LOW_CONFIDENCE,0.2857142857142857,1.0,1.0,0.0,SUCCESS
Belly Dancer (Bananza),Akon,Belly Dancer,Imanbek & BYOR,Belly Dancer - Single,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/09/fc/0f/09fc0f14-c89d-1ee5-4e07-0cffe8cd6f7d/mzaf_5501234059056506201.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.375,0.0,0.0,SUCCESS
Best Shot,Jimmie Allen,Best Shot,Jimmie Allen,Mercury Lane,Country,,LOW_CONFIDENCE,1.0,1.0,1.0,0.0,SUCCESS
Big Poe,"""Tyler, The Creator Featuring Sk8brd""",Big Poe,ColBreakz,Big Poe - Single,Dubstep,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/fa/70/40/fa70401b-59e5-1cd5-3db8-cdf3d9220ab3/mzaf_12215103215634999522.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
Bigger Than Life,Lil Uzi Vert,Bigger Than Life,Black Marble,Bigger Than Life,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/27/fd/59/27fd59b6-50be-cb77-7952-ac3febb1f544/mzaf_18013586211684364007.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.25,0.0,0.0,SUCCESS
Blackbiird,"""Beyonce, Tanner Adell, Brittney Spencer, Tiera Kennedy & Reyna Roberts""",Blackbird,Noni,Beyond the Lights (Original Motion Picture Soundtrack),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/41/42/35/414235dd-3f95-3b44-df07-d01b148e9966/mzaf_9949137203158036315.plus.aac.p.m4a,LOW_CONFIDENCE,0.9473684210526316,0.3636363636363636,0.0,0.0,SUCCESS
Blah Blah Blah,Ke$ha Featuring 3OH!3,Blah Blah Blah,Rich Homie Quan,Blah Blah Blah - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fa/fd/d3/fafdd30d-7307-87a0-2bdc-5562a85cf5fc/mzaf_5541824072691583483.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3,0.0,0.0,SUCCESS
Blue World,Mac Miller,Blue World,The Moody Blues,The Best of the Moody Blues,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f4/24/37/f42437fc-5702-42f0-98be-1dfc4360a18e/mzaf_8301369008591297559.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.32,0.0,0.0,SUCCESS
Bottoms Up,Trey Songz Featuring Nicki Minaj,Bottoms Up (feat. T.I.),Brantley Gilbert,Just as I Am (Platinum Edition),Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ba/96/56/ba9656b5-780f-7029-e661-e0d4844a904b/mzaf_8077358872602755703.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3846153846153846,0.0,0.0,SUCCESS
Boulevard Of Broken Dreams,Green Day,Boulevard of Broken Dreams,Rockabye Baby!,Lullaby Renditions of Green Day,Lullabies,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7a/59/3f/7a593f08-965d-f201-0f59-ad0922843ff3/mzaf_5510807840681602003.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.4545454545454545,0.0,0.0,SUCCESS
Bound 2,Kanye West,Bound 2 (KAMUI Remix) [Mixed],Kanye West,Elevator Music: Zack Fox (DJ Mix),Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a2/ba/19/a2ba1989-8e3d-151a-1abf-56f4e471c81a/mzaf_10255905670952121321.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Boys Of Faith,Zach Bryan Featuring Bon Iver,Highway Boys,Zach Bryan,American Heartbreak,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/8a/51/f0/8a51f051-8c5a-8ae2-ef1c-6fbc4b8595f7/mzaf_10309444256424507527.plus.aac.p.m4a,LOW_CONFIDENCE,0.32,1.0,1.0,0.0,SUCCESS
Breaking Free,"""Zac Efron, Andrew Seeley & Vanessa Anne Hudgens""",Breaking Free,Night Riots,Love Gloom,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fa/60/a3/fa60a3c7-d070-2fd4-6fa5-8effd4f1de05/mzaf_12465042715701437264.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3,0.0,0.0,SUCCESS
Broccoli,D.R.A.M. Featuring Lil Yachty,Broccoli (feat. Lil Yachty),DRAM,Broccoli (feat. Lil Yachty) - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e7/dd/eb/e7ddeb4c-3701-aa8b-da15-f629e563b7d1/mzaf_17498157455262136457.plus.aac.p.m4a,REVIEW,1.0,0.7272727272727273,0.0,0.0,SUCCESS
Bugatti,Ace Hood Featuring Future & Rick Ross,Bugatti,Scott Rill,Bugatti - Single,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/77/06/07/770607d7-3dd6-5fdb-1c09-69018965dd6e/mzaf_5021489707479991327.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2222222222222222,0.0,0.0,SUCCESS
Burn,Juice WRLD,Burn,Juice WRLD,Fighting Demons (Extended Edition),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5a/98/ff/5a98ff45-dd3a-16d9-5def-74ffd671b995/mzaf_1192053017520245284.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Burn,¥$: Ye & Ty Dolla $ign,Burn,Ellie Goulding,Halcyon (Deluxe),Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/66/db/70/66db70a2-9e7f-9a55-00b2-b7e2ef45c816/mzaf_6438466694157991195.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.125,0.0,0.0,SUCCESS
Busy Woman,Sabrina Carpenter,Busy Woman,Vitamin String Quartet,"VSQ Performs the Hits of 2025, Vol. 1 - EP",Classical Crossover,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2a/9d/37/2a9d37d2-3316-e807-9bc7-e250dcb3ef15/mzaf_2480756552051849846.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.4615384615384615,0.0,0.0,SUCCESS
C'mon,Ke$ha,C'mon (Cutmore Radio Mix),Kesha,C'mon (Remixes) - EP,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b6/79/1e/b6791ea1-db8f-fbec-7d78-763b3129924c/mzaf_2203090213319455238.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.8,0.0,0.25,SUCCESS
Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,Carnival,Danny Elfman,Dracula (Original Motion Picture Score),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d1/70/29/d17029a4-6a5c-e681-cc82-0c795137ff04/mzaf_11919881197407723812.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
Cashin' Out,Ca$h Out,Cashin' Out (DJ Tameil Remix) [Mixed],Ca$h Out,"Afro Discoteca, Vol. III: SUPERMCN4STY at Unbounded Bash! (DJ Mix)",Latin,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/50/d4/a2/50d4a242-9ef8-07e5-2219-b7101b1b4bc2/mzaf_11369418020938917072.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Castles Crumbling (Taylor's Version) (From The Vault),Taylor Swift Featuring Hayley Williams,Castles Crumbling,Malory Faith,Castles Crumbling - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/52/6d/98/526d984f-d9db-480e-9578-a0f1458361d8/mzaf_868470556395523585.plus.aac.p.m4a,REVIEW,1.0,0.5833333333333334,0.0,0.0,SUCCESS
Celebration Station,Lil Uzi Vert,What You Saying,Lil Uzi Vert,What You Saying - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/02/56/1e/02561ef8-d626-1931-4a82-90ed10f08e32/mzaf_9356804864714937816.plus.aac.p.m4a,LOW_CONFIDENCE,0.4705882352941176,1.0,1.0,0.0,SUCCESS
Chicago Freestyle,Drake Featuring Giveon,Chicago Freestyle (Mixed),Drake & GIVĒON,Locked In The Room (DJ Mix),R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e1/45/ed/e145ed15-2c9b-9e40-9fb6-a379e1cfb9bd/mzaf_17684753636587499436.plus.aac.p.m4a,REVIEW,1.0,0.5882352941176471,0.3333333333333333,0.0,SUCCESS
Chinese Democracy,Guns N' Roses,Chinese Democracy,Guns N' Roses,Chinese Democracy,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/48/56/f4/4856f4d2-9a41-546c-6d53-035c88587ef3/mzaf_12165744164289964352.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
Chinese Food,Alison Gold,,,,,,,,,,,NO_RESULTS
Cinderella,"""Future, Metro Boomin & Travis Scott""",Cinderella (Future Dream Mix),Xlarve,Cinderella (Future Dream Mix) - Single,Disney,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/e1/fd/ad/e1fdad65-afce-1ba5-bec9-b98ae8434ee6/mzaf_10423898411800026403.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3333333333333333,0.0,0.0,SUCCESS
Clout,Offset Featuring Cardi B,Clout (8-Bit Offset & Cardi B Emulation),8-Bit Arcade,"By Request, Vol. 26",Electronica,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/97/80/c9/9780c942-af68-c8cb-2394-2168716af158/mzaf_4681407063980163418.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.1111111111111111,0.0,0.0,SUCCESS
Cold December,Rod Wave,Cold December,Corey Layne,Cold December - Single,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/96/f0/43/96f0439f-c525-0a79-2fc3-9a0ba1707ae4/mzaf_565347054342056983.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.4210526315789473,0.0,0.0,SUCCESS
